date,survey,survey_n,transect_type,transect,meter,mean_sediment_depth_cm,max_sediment_depth_cm,n_replicates,monitoring_phase,monitoring_type,source_file,source_file_name,baseline_mean_cm,baseline_max_cm,lat_dd,lon_dd,mean_delta_from_baseline_cm,max_delta_from_baseline_cm,mean_delta_class,max_delta_class,sedimentation_impact,main_50m_segment
2025-11-06,Con1,1,Permanent,ST28,18,0.3333333333333333,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.095602720000002,-80.10196271999999,0.16666666666666666,0.8333333333333334,>1.5 to 5 mm,>5 mm to 1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,19,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.3333333333333333,0.5,26.095612260000003,-80.10196325999999,-0.3333333333333333,-0.3333333333333333,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,20,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.6666666666666666,2,26.0956218,-80.1019638,-0.6666666666666666,-0.6666666666666666,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,21,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0,0,26.09563134,-80.10196434,0,0,0 to 1.5 mm,0 to 1.5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,22,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,0.5,26.09564088,-80.10196488,-0.5,-0.5,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,23,0.3333333333333333,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.3333333333333333,2,26.095650420000002,-80.10196542,-1,-0.33333333333333326,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,24,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,1.5,26.095659960000003,-80.10196596,-0.5,-0.5,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,25,0.3333333333333333,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0,0,26.0956695,-80.1019665,0.3333333333333333,1,>1.5 to 5 mm,>5 mm to 1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,26,0.5,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.3333333333333333,1,26.09567904,-80.10196703999999,0.16666666666666669,0.16666666666666669,>1.5 to 5 mm,>1.5 to 5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,27,0.3333333333333333,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,1.5,26.09568858,-80.10196758,-0.16666666666666669,0,below baseline,0 to 1.5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,28,0.6666666666666666,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.09569812,-80.10196812,0.5,0.8333333333333334,>1.5 to 5 mm,>5 mm to 1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,29,0.6666666666666666,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.095707660000002,-80.10196866,0.5,0.8333333333333334,>1.5 to 5 mm,>5 mm to 1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,30,1.1666666666666667,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,1,26.095717200000003,-80.1019692,0.6666666666666667,1.5,>5 mm to 1 cm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,31,0.5,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.09572674,-80.10196974,0.33333333333333337,0.8333333333333334,>1.5 to 5 mm,>5 mm to 1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,32,0.5,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.3333333333333333,3.5,26.09573628,-80.10197028,-0.8333333333333333,-0.33333333333333326,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,33,1.1666666666666667,3,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1,3,26.09574582,-80.10197081999999,0.16666666666666674,2,>1.5 to 5 mm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,34,1.6666666666666667,3.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3.3333333333333335,4,26.095755360000002,-80.10197136,-1.6666666666666667,0.16666666666666652,below baseline,>1.5 to 5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,35,1.8333333333333333,4.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.3333333333333333,0.5,26.095764900000002,-80.1019719,1.5,4.166666666666667,>1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST28,36,1,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.095774440000003,-80.10197244,0.8333333333333334,1.8333333333333333,>5 mm to 1 cm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,37,0.8333333333333334,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3.3333333333333335,5.5,26.09578398,-80.10197298,-2.5,-1.3333333333333335,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,38,0.8333333333333334,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.5,3,26.09579352,-80.10197352,-0.6666666666666666,-0.5,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,39,0.6666666666666666,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.3333333333333333,1,26.09580306,-80.10197406,0.3333333333333333,0.6666666666666667,>1.5 to 5 mm,>5 mm to 1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,40,0.6666666666666666,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3.1666666666666665,5.5,26.095812600000002,-80.10197459999999,-2.5,-2.1666666666666665,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,41,0.6666666666666666,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.8333333333333334,2,26.095822140000003,-80.10197514,-0.16666666666666674,0.16666666666666663,below baseline,>1.5 to 5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,42,1,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.8333333333333334,2,26.09583168,-80.10197568,0.16666666666666663,1.1666666666666665,>1.5 to 5 mm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,43,2.8333333333333335,6,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.8333333333333333,4,26.09584122,-80.10197622,1.0000000000000002,4.166666666666667,>1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST28,44,1.3333333333333333,3,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.3333333333333333,1,26.09585076,-80.10197676,1,2.6666666666666665,>5 mm to 1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST28,45,1.6666666666666667,2.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,1.5,26.095860300000002,-80.1019773,1.1666666666666667,2,>1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST28,46,1.1666666666666667,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.095869840000002,-80.10197784,1,1.8333333333333333,>5 mm to 1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST28,47,1,1.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0,0,26.095879380000003,-80.10197837999999,1,1.5,>5 mm to 1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST28,48,0.3333333333333333,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.8333333333333334,2,26.09588892,-80.10197892,-0.5,-0.33333333333333337,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,49,0.5,1.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.3333333333333333,0.5,26.09589846,-80.10197946,0.16666666666666669,1.1666666666666667,>1.5 to 5 mm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST28,50,0.5,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.6666666666666666,2,26.095908,-80.10198,-0.16666666666666663,-0.16666666666666663,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,0,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.3333333333333333,3,26.094675,-80.100337,-1.3333333333333333,-1.3333333333333333,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,1,2.6666666666666665,4,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,2,3.5,26.094684039999997,-80.10033829999999,0.6666666666666665,2,>5 mm to 1 cm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,2,0.6666666666666666,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.3333333333333333,3,26.09469308,-80.1003396,-0.6666666666666666,0.6666666666666667,below baseline,>5 mm to 1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,3,3.6666666666666665,7,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1,2.5,26.094702119999997,-80.10034089999999,2.6666666666666665,6,>1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST31,4,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.1666666666666667,3,26.09471116,-80.1003422,-1.1666666666666667,-1.1666666666666667,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,5,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3.1666666666666665,6,26.094720199999998,-80.1003435,-3.1666666666666665,-3.1666666666666665,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,6,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.1666666666666667,2.5,26.09472924,-80.1003448,-1.1666666666666667,-1.1666666666666667,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,7,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,0.5,26.094738279999998,-80.1003461,-0.5,-0.5,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,8,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3.3333333333333335,5,26.09474732,-80.1003474,-3.3333333333333335,-3.3333333333333335,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,9,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,0.5,26.094756359999998,-80.1003487,-0.5,-0.5,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,10,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.6666666666666667,4,26.0947654,-80.10034999999999,-1.6666666666666667,-1.6666666666666667,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,11,0.3333333333333333,1,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.5,0.5,26.09477444,-80.1003513,-0.16666666666666669,0.5,below baseline,>1.5 to 5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,12,1,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.8333333333333334,1,26.09478348,-80.1003526,0.16666666666666663,1.1666666666666665,>1.5 to 5 mm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,13,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.8333333333333334,1.5,26.09479252,-80.1003539,-0.8333333333333334,-0.8333333333333334,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,14,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.6666666666666666,1.5,26.09480156,-80.1003552,-0.6666666666666666,-0.6666666666666666,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,15,3,5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,2.8333333333333335,4.5,26.0948106,-80.1003565,0.16666666666666652,2.1666666666666665,>1.5 to 5 mm,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,16,2,4,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,2.8333333333333335,7,26.09481964,-80.1003578,-0.8333333333333335,1.1666666666666665,below baseline,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,17,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.3333333333333333,3,26.09482868,-80.10035909999999,-1.3333333333333333,-1.3333333333333333,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,18,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3.6666666666666665,10,26.09483772,-80.1003604,-3.6666666666666665,-3.6666666666666665,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,19,1.6666666666666667,5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,4.666666666666667,10,26.09484676,-80.1003617,-3,0.33333333333333304,below baseline,>1.5 to 5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,20,2.5,4.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.5,3,26.0948558,-80.100363,1,3,>5 mm to 1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST31,21,0.5,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,7.166666666666667,12.5,26.09486484,-80.1003643,-6.666666666666667,-6.666666666666667,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,22,1,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.5,3,26.09487388,-80.1003656,-0.5,0.5,below baseline,>1.5 to 5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,23,0.3333333333333333,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,2.3333333333333335,2.5,26.09488292,-80.1003669,-2,-1.8333333333333335,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,24,0.16666666666666666,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.6666666666666666,1,26.094891960000002,-80.1003682,-0.5,-0.16666666666666663,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,25,1.5,2,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,4.666666666666667,8,26.094901,-80.1003695,-3.166666666666667,-2.666666666666667,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,26,1.6666666666666667,4,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,2.1666666666666665,4,26.09491004,-80.1003708,-0.4999999999999998,1.8333333333333335,below baseline,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,27,1.3333333333333333,3,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3,6,26.09491908,-80.1003721,-1.6666666666666667,0,below baseline,0 to 1.5 mm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,28,1.1666666666666667,2.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3,5,26.09492812,-80.1003734,-1.8333333333333333,-0.5,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,29,0.8333333333333334,1.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,3,5,26.09493716,-80.1003747,-2.1666666666666665,-1.5,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,30,1.8333333333333333,5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,2,3,26.0949462,-80.100376,-0.16666666666666674,3,below baseline,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,31,2,5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1,2.5,26.09495524,-80.1003773,1,4,>5 mm to 1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST31,32,0.3333333333333333,0.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.8333333333333333,4.5,26.09496428,-80.1003786,-1.5,-1.3333333333333333,below baseline,below baseline,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,33,1.3333333333333333,4,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1.8333333333333333,5.5,26.09497332,-80.10037990000001,-0.5,2.166666666666667,below baseline,>1 cm,FALSE,FALSE
2025-11-06,Con1,1,Permanent,ST31,34,1.6666666666666667,4.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.09498236,-80.1003812,1.5,4.333333333333333,>1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST31,35,3.8333333333333335,7,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0,0,26.0949914,-80.1003825,3.8333333333333335,7,>1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST31,36,1.8333333333333333,2.5,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,0.16666666666666666,0.5,26.09500044,-80.1003838,1.6666666666666665,2.3333333333333335,>1 cm,>1 cm,TRUE,FALSE
2025-11-06,Con1,1,Permanent,ST31,37,0,0,3,during_construction,weekly,data/sedimentation_monitoring/2_During-Construction/Data/Weekly Monitoring/2025-2026_PESandBypass_TransectData_Con25.xlsx,2025-2026_PESandBypass_TransectData_Con25.xlsx,1,2,26.09500948,-80.1003851,-1,-1,below baseline,below baseline,FALSE,FALSE
